date,stochastic,volume,macd,code,ratio
2011-07-28,83.5724401862151,58.6874593078372,0.03609476229582981,c000020,0.8492462311557789
2012-09-13,67.14777671453564,45.13960782230106,0.006556712180613775,c000020,1.1421232876712328
2012-11-05,58.93950969266328,40.15109593952495,0.012270520406615058,c000020,0.9337349397590361
2013-05-03,86.5482753406602,63.205023045279304,0.030442012659585842,c000020,0.9705056179775281
2014-10-16,82.43893874399839,62.9665360513219,0.017827885639387142,c000020,0.9633757961783439
2015-03-06,85.20323348191826,20.593084944457303,0.033154121863799235,c000020,1.156923076923077
2015-04-08,72.23306349118438,12.715657938265885,0.05620421245421242,c000020,0.9477958236658933
2015-05-20,74.02729261006442,49.5764565607824,-0.01725389541365272,c000020,0.9360406091370559
2015-07-03,58.87778457987129,72.68436226776514,0.006768038163386992,c000020,0.7285714285714285
2016-05-24,75.90428631956311,44.71274254106467,0.04998889998889999,c000020,0.9637254901960784
2017-11-06,66.83565016348275,26.023756005964238,0.019473940179946414,c000020,1.10813704496788
2018-02-20,56.30129433659525,40.984067389498925,0.0017555059048834634,c000020,1.0164609053497942
2018-04-10,67.58180450166847,35.40706243548803,0.003766337423924947,c000020,0.8326996197718631
2020-04-21,89.48064820720194,46.33354287559083,0.10268065268065275,c000020,0.9534883720930233
2020-06-05,68.08473906065674,34.887978738750334,0.02367231638418075,c000020,0.9772727272727273
2020-07-22,62.01429909754236,53.769432732076986,0.007594599395985045,c000020,0.9641350210970464
2011-08-02,69.78937934357057,28.934368344935336,0.072372256390824,c000040,0.7550119551223101
2012-02-01,65.52114289013684,54.790233107987305,0.03269040835707495,c000040,0.8352636127917027
2014-01-28,83.05873501077193,64.013874559831,0.042693429441947595,c000040,0.928552870875552
2014-03-28,58.301529247977335,28.452006892208928,0.009217114246700011,c000040,1.8937996138167774
2014-04-28,94.5269790249678,36.759156997183,0.15482196904802698,c000040,0.7466083641663863
2015-04-01,75.88886756730466,29.07470127635586,0.007036438700412918,c000040,0.8299683509767544
2015-12-18,62.772870832143894,54.003228735536986,0.011279348396721237,c000040,0.6707676664972039
2011-05-16,68.7430318917458,43.12573380517528,0.026173436817525052,c000050,0.914754767003161
2013-04-25,85.44915116191441,56.93029761915832,0.01606134010447498,c000050,1.0689459229093665
2013-05-28,62.15432723584294,55.64679083347662,0.021659524737047138,c000050,0.9535467671060891
2013-07-09,90.81854287943341,10.164236367013483,0.014381587785597836,c000050,0.8962213943587014
2014-03-19,61.79719372997333,50.806896236458485,0.018069666182873676,c000050,1.0147058823529411
2014-08-05,71.05144505477944,60.97926880748597,0.03497296354439214,c000050,1.263157894736842
2014-09-05,80.79693312726916,18.802650509601616,0.07270811380400417,c000050,0.8828337874659401
2014-10-22,67.10227494883343,52.750693871274535,-0.009664193674346044,c000050,0.9612403100775194
2015-03-25,85.16333097258178,33.885575204025876,0.016673060937400057,c000050,1.336
2020-05-22,62.151390268429424,37.25956890089935,0.014361967474807884,c000050,1.037037037037037
2010-12-30,68.69095802935821,68.8922689598607,0.015757810652762636,c000060,1.1891410352588148
2011-04-12,97.73518946559369,28.654223173645015,0.0128871391076115,c000060,0.9230769230769231
2011-07-01,90.55815326494505,26.792832972245243,0.043342074592074606,c000060,0.9496124031007752
2012-03-23,78.00647051087361,29.978595268611244,0.015977443609022556,c000060,0.8651685393258427
2012-09-14,88.36586887029299,37.387589882002416,0.026206636500754246,c000060,1.131578947368421
2012-10-17,85.59073096588236,65.15036898414559,0.029826065654091113,c000060,0.972027972027972
2013-11-21,52.87774247659219,48.30642520200206,0.013742389160449411,c000060,0.9766666666666667
2013-12-24,41.6879336326621,29.764012876316485,-0.00618279569892477,c000060,0.9301587301587302
2015-04-14,86.01077578086824,56.51026086674172,0.025773651635720634,c000060,1.0214285714285714
2015-05-19,76.40820443230649,26.736269945932893,0.01317418213969948,c000060,0.9930313588850174
2015-06-22,47.07699431825593,37.92338519052536,0.004202040991338581,c000060,1.0781758957654723
2016-11-23,86.29141712434986,17.789625361416064,0.012359895593428606,c000060,0.9573170731707317
2017-04-17,81.68084032630696,70.57966432211559,0.01971952778404394,c000060,1.1023391812865497
2017-05-23,92.97276617393453,29.545237145565714,0.04224491144594252,c000060,1.0182291666666667
2017-06-28,61.90985337575622,13.424929562548783,0.007106319606319639,c000060,1.181360201511335
2017-07-27,95.91373195207214,29.635258161124135,0.05633296017911399,c000060,1.050314465408805
2017-08-28,92.22347883210037,15.962473725310392,0.0107093505297098,c000060,0.9560878243512974
2017-10-13,83.58156455008609,57.12449248676998,0.007931756958994259,c000060,1.0140562248995983
2019-03-13,52.99792053372687,49.79793698550782,-0.006875958799035786,c000060,0.9916142557651991
2011-01-06,56.21493397472431,27.527791898949836,0.003133855637125814,c000070,0.8797842247220578
2011-04-14,90.74895113403124,36.43804896932794,0.09577703230793856,c000070,0.936905949391761
2011-05-27,82.4401959020891,21.48318700119841,-0.006310731119435073,c000070,1.0770053929203351
2011-06-30,81.48679549629577,31.02699105342423,0.03161741688474579,c000070,1.1137361584035492
2013-04-19,89.9447075992002,52.89382314793337,0.028643599275569618,c000070,1.0877626699629173
2014-09-25,77.42824316614553,42.84515976284542,0.014869809394145641,c000070,0.9758771929824561
2014-11-03,54.16004989552695,52.357408576103396,0.0005948382040084323,c000070,0.9436619718309859
2015-01-28,65.96363907696374,33.14507236903356,0.003275903906818804,c000070,0.9567099567099567
2015-04-10,73.36862375271434,46.63504408270277,0.02889913117185853,c000070,1.1145510835913313
2015-06-12,41.975357869520714,48.69593119282607,-0.015257993035770832,c000070,1.8095238095238095
2018-01-30,35.32365910823644,64.43708242328418,0.0013877874702617047,c000070,0.9053497942386831
2020-07-21,64.82906249031291,34.499511614222996,0.060847773601051376,c000070,0.9567642956764296
2012-11-05,89.57586534163099,57.78753108675083,0.06679756679756686,c000080,0.898176291793313
2013-02-05,59.79618136758682,26.510222001318773,0.0029782164737917117,c000080,0.9957203994293866
2014-10-22,70.68819544711593,49.467037662783795,0.039717522157448296,c000080,0.9795918367346939
2016-01-07,42.32089000091645,65.38081368613692,-0.004333864503355994,c000080,1.089090909090909
2016-02-11,81.89048095260446,37.14228302614545,0.04562533548040798,c000080,0.9509803921568627
2016-03-15,49.52545049133957,43.409223756967535,-0.01864708773654465,c000080,0.8694942903752039
2017-08-16,72.22218397438658,51.7422241480651,0.026357393409416546,c000080,0.9728155339805825
2017-09-29,78.22158727338226,40.569656685452316,0.002742029833284522,c000080,0.9456928838951311
2019-06-05,47.43787261014393,40.5193051568257,0.003609513539420086,c000080,0.9953271028037384
2019-07-05,41.828372784887776,41.86117913205583,-0.0069542460597505785,c000080,0.9386363636363636
2019-08-14,45.21288616323575,44.67149095614009,-0.02308273736845167,c000080,1.2494279176201373
2019-10-01,64.23981733011743,24.06331134278715,0.054493017607771664,c000080,1.0307971014492754
2019-11-01,88.98810469275614,19.59736497523285,0.021283798541038658,c000080,0.9560067681895094
2020-01-15,51.81252483630412,59.44208281686431,0.013174950378741853,c000080,0.9335443037974683
2020-05-04,86.76152104536567,42.76045176887595,0.046134421134421164,c000080,1.1262699564586358
2020-06-10,64.50412267829786,29.83279948544888,0.0281147271531887,c000080,1.1251596424010217
2020-08-05,63.35566900295138,43.5850337169323,-0.006527433140336358,c000080,0.8542600896860987
2012-08-30,92.1172527050836,60.656994577916095,0.0244783061012179,c000100,1.152993553772666
2012-10-02,81.14185405313269,42.5965865777656,0.05393994402843965,c000100,1.185531149847573
2012-11-12,75.52332380726409,18.070563686579256,0.04417718058242191,c000100,0.8497601184918054
2013-04-12,59.55575769828676,55.950701301968934,0.0060565676660083905,c000100,0.9477508115628381
2015-04-01,80.13326785176935,39.14814348903431,0.03236897645436316,c000100,1.130330498707286
2015-05-04,72.00489661543986,30.05681793627376,0.06796417582236218,c000100,1.0160402500684949
2015-06-25,62.53795357093068,44.45928668148693,-0.012189199689199738,c000100,0.9773906277018848
2015-11-17,69.36232309157441,38.06653426603558,0.03380925005688921,c000100,0.9007250049582406
2016-01-18,70.94509306586419,48.89195714809165,0.046729290200763295,c000100,0.8952435439641737
2018-04-09,84.4475137142608,70.63421753993953,0.02227779243176271,c000100,0.899016524166039
2019-02-18,84.56984742917507,30.05257132628754,0.019166176555578646,c000100,1.0
2020-04-09,79.99225123001833,36.82268136715881,0.020328150881158996,c000100,1.0525420810194155
2020-05-18,56.8036118859754,38.70869848011199,0.024454135895683012,c000100,0.9885087385637925
2020-07-31,50.313179761947254,28.335222291918576,0.024231449643169322,c000100,1.1453018935334047
2020-09-21,60.36803455254222,34.44542967082614,0.0036484628707915577,c000100,0.9055415419806665
2011-01-04,50.60042984083333,6.966009728522461,0.04459017272824807,c000120,1.194736842105263
2011-06-23,89.63957463453127,25.195341498392498,0.08914307501668099,c000120,0.7481751824817519
2012-09-24,48.53886463744233,64.47215280990969,-0.0002529488510797891,c000120,1.2302006335797255
2012-11-05,78.88535549079278,25.845729891620365,0.044727564102564066,c000120,0.9586776859504132
2013-01-21,81.15654427553216,21.17033642329017,0.06780626780626775,c000120,0.9156626506024096
2014-02-25,79.6380810142237,23.209966974794643,0.005857648099027348,c000120,1.0043668122270741
2014-06-12,52.76391453369783,12.80829912055826,0.01543803418803412,c000120,1.157676348547718
2014-07-11,88.58945513105098,38.811208475820465,0.04136513892611455,c000120,1.03971119133574
2014-08-13,76.40283229310901,18.679819007171474,0.021095960895292015,c000120,0.9375
2014-10-02,70.52560912208523,15.280122655237172,0.013720520167511636,c000120,1.0722543352601157
2016-01-27,72.41552750327705,35.75600537041101,0.03240823368433571,c000120,0.9050925925925926
2016-06-10,75.14129017520973,36.07826871027598,0.01861358918251696,c000120,0.9690265486725663
2016-07-11,55.78762694246475,41.879919871593216,-0.013072995567525161,c000120,0.9642058165548099
2019-02-11,45.45169572617819,51.0173252104394,0.004399195575666143,c000120,1.0578034682080926
2020-06-03,88.07296143213732,16.01705143985485,0.04011266511266497,c000120,0.9545454545454546
2020-07-06,47.23282826715398,34.47310392746101,-0.008770919699063434,c000120,0.9096385542168675
2020-09-16,74.87888503694663,43.377210539104475,0.027103647526182745,c000120,1.0167130919220055
2012-10-15,69.53356273384723,38.216229561130476,0.01294975186104224,c000140,1.3952569169960474
2012-11-13,91.29756692731108,13.952442260106638,0.09976525821596248,c000140,0.8668730650154799
2013-01-08,88.35912555809007,28.98242863203331,0.06392978091091307,c000140,0.9331476323119777
2015-04-27,72.25876722007371,40.96825054990735,0.04014254975793433,c000140,1.0319148936170213
2015-07-15,78.80365588496807,75.6395258068016,0.026087853165601124,c000140,0.8586387434554974
2019-07-05,37.91975672958951,31.385084803144196,0.0006854143819520886,c000140,0.9454545454545454
2019-08-05,36.06678875429156,42.44137690550896,0.02426439680538053,c000140,0.8987854251012146
2019-10-23,79.97907907525908,62.40215356957774,-0.002860353457962994,c000140,1.13671875
2020-01-17,80.14864124974267,37.114651936193376,0.03749560941341757,c000140,0.9266666666666666
2020-05-18,90.16082714080994,70.32345699984671,0.08128205128205132,c000140,1.2461538461538462
2020-06-16,78.32435117138228,36.21465442502907,0.05587557603686636,c000140,0.9438444924406048
2012-02-06,84.87076993546461,50.44029369833734,0.032768570480345725,c000150,1.0181845597104946
